Country_Region;Year;Month;Day;Doses_admin;People_partially_vaccinated;People_fully_vaccinated;Report_Date_String;UID;Province_State;
Italy;2021;5;12;521602;;;13/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;13;532739;;;14/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;14;542039;;;15/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;15;553681;;;16/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;16;562549;;;17/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;17;571218;;;18/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;18;585741;;;19/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;19;599725;;;20/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;20;611907;;;21/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;21;622610;;;22/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;22;634549;;;23/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;23;644973;;;24/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;24;656548;;;25/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;25;669598;;;26/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;26;683482;;;27/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;27;696162;;;28/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;28;706720;;;29/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;29;718382;;;30/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;30;725378;;;31/05/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;31;738169;;;1/06/2021;38006;Friuli Venezia Giulia;
Italy;2021;5;11;2394637;;;12/05/2021;38012;Lazio;
Italy;2021;5;12;2442603;;;13/05/2021;38012;Lazio;
Italy;2021;5;13;2492355;;;14/05/2021;38012;Lazio;
Italy;2021;5;14;2543063;;;15/05/2021;38012;Lazio;
Italy;2021;5;15;2597845;;;16/05/2021;38012;Lazio;
Italy;2021;5;16;2648978;;;17/05/2021;38012;Lazio;
Italy;2021;5;17;2694896;;;18/05/2021;38012;Lazio;
Italy;2021;5;18;2739247;;;19/05/2021;38012;Lazio;
Italy;2021;5;19;2786391;;;20/05/2021;38012;Lazio;
Italy;2021;5;20;2835652;;;21/05/2021;38012;Lazio;
Italy;2021;5;21;2886256;;;22/05/2021;38012;Lazio;
Italy;2021;5;22;2937389;;;23/05/2021;38012;Lazio;
Italy;2021;5;23;2984406;;;24/05/2021;38012;Lazio;
Italy;2021;5;24;3029212;;;25/05/2021;38012;Lazio;
Italy;2021;5;25;3078545;;;26/05/2021;38012;Lazio;
Italy;2021;5;26;3125307;;;27/05/2021;38012;Lazio;
Italy;2021;5;27;3181631;;;28/05/2021;38012;Lazio;
Italy;2021;5;28;3237683;;;29/05/2021;38012;Lazio;
Italy;2021;5;29;3288742;;;30/05/2021;38012;Lazio;
Italy;2021;5;30;3319810;;;31/05/2021;38012;Lazio;
Italy;2021;5;31;3380020;;;1/06/2021;38012;Lazio;
Italy;2021;5;11;732781;;;12/05/2021;38007;Liguria;
Italy;2021;5;12;747293;;;13/05/2021;38007;Liguria;
Italy;2021;5;13;759992;;;14/05/2021;38007;Liguria;
Italy;2021;5;14;773509;;;15/05/2021;38007;Liguria;
Italy;2021;5;15;780628;;;16/05/2021;38007;Liguria;
Italy;2021;5;16;784280;;;17/05/2021;38007;Liguria;
Italy;2021;5;17;796300;;;18/05/2021;38007;Liguria;
Italy;2021;5;18;809631;;;19/05/2021;38007;Liguria;
Italy;2021;5;19;822739;;;20/05/2021;38007;Liguria;
Italy;2021;5;20;836173;;;21/05/2021;38007;Liguria;
Italy;2021;5;21;846450;;;22/05/2021;38007;Liguria;
Italy;2021;5;22;854442;;;23/05/2021;38007;Liguria;
Italy;2021;5;23;856910;;;24/05/2021;38007;Liguria;
Italy;2021;5;24;869330;;;25/05/2021;38007;Liguria;
Italy;2021;5;25;882902;;;26/05/2021;38007;Liguria;
Italy;2021;5;26;899002;;;27/05/2021;38007;Liguria;
Italy;2021;5;27;915329;;;28/05/2021;38007;Liguria;
Italy;2021;5;28;931704;;;29/05/2021;38007;Liguria;
Italy;2021;5;29;939082;;;30/05/2021;38007;Liguria;
Italy;2021;5;30;941433;;;31/05/2021;38007;Liguria;
Italy;2021;5;31;956204;;;1/06/2021;38007;Liguria;
Italy;2021;5;11;4326739;;;12/05/2021;38003;Lombardia;
Italy;2021;5;12;4414779;;;13/05/2021;38003;Lombardia;
Italy;2021;5;13;4500747;;;14/05/2021;38003;Lombardia;
Italy;2021;5;14;4587336;;;15/05/2021;38003;Lombardia;
Italy;2021;5;15;4667612;;;16/05/2021;38003;Lombardia;
Italy;2021;5;16;4736161;;;17/05/2021;38003;Lombardia;
Italy;2021;5;17;4833040;;;18/05/2021;38003;Lombardia;
Italy;2021;5;18;4922185;;;19/05/2021;38003;Lombardia;
Italy;2021;5;19;4999773;;;20/05/2021;38003;Lombardia;
Italy;2021;5;20;5101009;;;21/05/2021;38003;Lombardia;
Italy;2021;5;21;5192952;;;22/05/2021;38003;Lombardia;
Italy;2021;5;22;5265181;;;23/05/2021;38003;Lombardia;
Italy;2021;5;23;5325923;;;24/05/2021;38003;Lombardia;
Italy;2021;5;24;5415988;;;25/05/2021;38003;Lombardia;
Italy;2021;5;25;5507744;;;26/05/2021;38003;Lombardia;
Italy;2021;5;26;5601271;;;27/05/2021;38003;Lombardia;
Italy;2021;5;27;5696634;;;28/05/2021;38003;Lombardia;
Italy;2021;5;28;5790590;;;29/05/2021;38003;Lombardia;
Italy;2021;5;29;5878013;;;30/05/2021;38003;Lombardia;
Italy;2021;5;30;5932494;;;31/05/2021;38003;Lombardia;
Italy;2021;5;31;6048825;;;1/06/2021;38003;Lombardia;
Italy;2021;5;11;667788;;;12/05/2021;38011;Marche;
Italy;2021;5;12;678187;;;13/05/2021;38011;Marche;
Italy;2021;5;13;690710;;;14/05/2021;38011;Marche;
Italy;2021;5;14;704165;;;15/05/2021;38011;Marche;
Italy;2021;5;15;718130;;;16/05/2021;38011;Marche;
Italy;2021;5;16;729135;;;17/05/2021;38011;Marche;
Italy;2021;5;17;740971;;;18/05/2021;38011;Marche;
Italy;2021;5;18;752027;;;19/05/2021;38011;Marche;
Italy;2021;5;19;763599;;;20/05/2021;38011;Marche;
Italy;2021;5;20;775982;;;21/05/2021;38011;Marche;
Italy;2021;5;21;789022;;;22/05/2021;38011;Marche;
Italy;2021;5;22;800882;;;23/05/2021;38011;Marche;
Italy;2021;5;23;810068;;;24/05/2021;38011;Marche;
Italy;2021;5;24;820923;;;25/05/2021;38011;Marche;
Italy;2021;5;25;832658;;;26/05/2021;38011;Marche;
Italy;2021;5;26;844342;;;27/05/2021;38011;Marche;
Italy;2021;5;27;858026;;;28/05/2021;38011;Marche;
Italy;2021;5;28;872032;;;29/05/2021;38011;Marche;
Italy;2021;5;29;884728;;;30/05/2021;38011;Marche;
Italy;2021;5;30;891792;;;31/05/2021;38011;Marche;
Italy;2021;5;31;906299;;;1/06/2021;38011;Marche;
Italy;2021;5;11;141222;;;12/05/2021;38014;Molise;
Italy;2021;5;12;143992;;;13/05/2021;38014;Molise;
Italy;2021;5;13;147055;;;14/05/2021;38014;Molise;
Italy;2021;5;14;149555;;;15/05/2021;38014;Molise;
Italy;2021;5;15;151784;;;16/05/2021;38014;Molise;
Italy;2021;5;16;152647;;;17/05/2021;38014;Molise;
Italy;2021;5;17;154147;;;18/05/2021;38014;Molise;
Italy;2021;5;18;155699;;;19/05/2021;38014;Molise;
Italy;2021;5;19;160366;;;20/05/2021;38014;Molise;
Italy;2021;5;20;165702;;;21/05/2021;38014;Molise;
Italy;2021;5;21;167726;;;22/05/2021;38014;Molise;
Italy;2021;5;22;168995;;;23/05/2021;38014;Molise;
Italy;2021;5;23;170623;;;24/05/2021;38014;Molise;
Italy;2021;5;24;172708;;;25/05/2021;38014;Molise;
Italy;2021;5;25;177583;;;26/05/2021;38014;Molise;
Italy;2021;5;26;179091;;;27/05/2021;38014;Molise;
Italy;2021;5;27;181927;;;28/05/2021;38014;Molise;
Italy;2021;5;28;184424;;;29/05/2021;38014;Molise;
Italy;2021;5;29;186763;;;30/05/2021;38014;Molise;
Italy;2021;5;30;188272;;;31/05/2021;38014;Molise;
Italy;2021;5;31;190887;;;1/06/2021;38014;Molise;
Italy;2021;5;11;230279;;;12/05/2021;38041;P.A. Bolzano;
Italy;2021;5;12;234053;;;13/05/2021;38041;P.A. Bolzano;
Italy;2021;5;13;237002;;;14/05/2021;38041;P.A. Bolzano;
Italy;2021;5;14;242100;;;15/05/2021;38041;P.A. Bolzano;
Italy;2021;5;15;249091;;;16/05/2021;38041;P.A. Bolzano;
Italy;2021;5;16;251125;;;17/05/2021;38041;P.A. Bolzano;
Italy;2021;5;17;254229;;;18/05/2021;38041;P.A. Bolzano;
Italy;2021;5;18;257526;;;19/05/2021;38041;P.A. Bolzano;
Italy;2021;5;19;261075;;;20/05/2021;38041;P.A. Bolzano;
Italy;2021;5;20;265704;;;21/05/2021;38041;P.A. Bolzano;
Italy;2021;5;21;272123;;;22/05/2021;38041;P.A. Bolzano;
Italy;2021;5;22;279331;;;23/05/2021;38041;P.A. Bolzano;
Italy;2021;5;23;283674;;;24/05/2021;38041;P.A. Bolzano;
Italy;2021;5;24;285128;;;25/05/2021;38041;P.A. Bolzano;
Italy;2021;5;25;289006;;;26/05/2021;38041;P.A. Bolzano;
Italy;2021;5;26;293737;;;27/05/2021;38041;P.A. Bolzano;
Italy;2021;5;27;299740;;;28/05/2021;38041;P.A. Bolzano;
Italy;2021;5;28;305352;;;29/05/2021;38041;P.A. Bolzano;
Italy;2021;5;29;312492;;;30/05/2021;38041;P.A. Bolzano;
Italy;2021;5;30;316537;;;31/05/2021;38041;P.A. Bolzano;
Italy;2021;5;31;320353;;;1/06/2021;38041;P.A. Bolzano;
Italy;2021;5;11;224817;;;12/05/2021;38042;P.A. Trento;
Italy;2021;5;12;227669;;;13/05/2021;38042;P.A. Trento;
Italy;2021;5;13;231513;;;14/05/2021;38042;P.A. Trento;
Italy;2021;5;14;235816;;;15/05/2021;38042;P.A. Trento;
Italy;2021;5;15;238308;;;16/05/2021;38042;P.A. Trento;
Italy;2021;5;16;239604;;;17/05/2021;38042;P.A. Trento;
Italy;2021;5;17;243773;;;18/05/2021;38042;P.A. Trento;
Italy;2021;5;18;248201;;;19/05/2021;38042;P.A. Trento;
Italy;2021;5;19;252961;;;20/05/2021;38042;P.A. Trento;
Italy;2021;5;20;257937;;;21/05/2021;38042;P.A. Trento;
Italy;2021;5;21;261808;;;22/05/2021;38042;P.A. Trento;
Italy;2021;5;22;265811;;;23/05/2021;38042;P.A. Trento;
Italy;2021;5;23;267868;;;24/05/2021;38042;P.A. Trento;
Italy;2021;5;24;272236;;;25/05/2021;38042;P.A. Trento;
Italy;2021;5;25;276879;;;26/05/2021;38042;P.A. Trento;
Italy;2021;5;26;280806;;;27/05/2021;38042;P.A. Trento;
Italy;2021;5;27;285578;;;28/05/2021;38042;P.A. Trento;
Italy;2021;5;28;289142;;;29/05/2021;38042;P.A. Trento;
Italy;2021;5;29;291698;;;30/05/2021;38042;P.A. Trento;
Italy;2021;5;30;292836;;;31/05/2021;38042;P.A. Trento;
Italy;2021;5;31;297787;;;1/06/2021;38042;P.A. Trento;
Italy;2021;5;11;1875242;;;12/05/2021;38001;Piemonte;
Italy;2021;5;12;1908764;;;13/05/2021;38001;Piemonte;
Italy;2021;5;13;1939500;;;14/05/2021;38001;Piemonte;
Italy;2021;5;14;1978551;;;15/05/2021;38001;Piemonte;
Italy;2021;5;15;2007752;;;16/05/2021;38001;Piemonte;
Italy;2021;5;16;2035110;;;17/05/2021;38001;Piemonte;
Italy;2021;5;17;2072130;;;18/05/2021;38001;Piemonte;
Italy;2021;5;18;2104696;;;19/05/2021;38001;Piemonte;
Italy;2021;5;19;2138113;;;20/05/2021;38001;Piemonte;
Italy;2021;5;20;2176637;;;21/05/2021;38001;Piemonte;
Italy;2021;5;21;2215352;;;22/05/2021;38001;Piemonte;
Italy;2021;5;22;2245479;;;23/05/2021;38001;Piemonte;
Italy;2021;5;23;2274285;;;24/05/2021;38001;Piemonte;
Italy;2021;5;24;2302986;;;25/05/2021;38001;Piemonte;
Italy;2021;5;25;2333899;;;26/05/2021;38001;Piemonte;
Italy;2021;5;26;2366538;;;27/05/2021;38001;Piemonte;
Italy;2021;5;27;2404995;;;28/05/2021;38001;Piemonte;
Italy;2021;5;28;2440030;;;29/05/2021;38001;Piemonte;
Italy;2021;5;29;2473131;;;30/05/2021;38001;Piemonte;
Italy;2021;5;30;2497628;;;31/05/2021;38001;Piemonte;
Italy;2021;5;31;2530844;;;1/06/2021;38001;Piemonte;
Italy;2021;5;11;1683623;;;12/05/2021;38016;Puglia;
Italy;2021;5;12;1722278;;;13/05/2021;38016;Puglia;
Italy;2021;5;13;1760298;;;14/05/2021;38016;Puglia;
Italy;2021;5;14;1804474;;;15/05/2021;38016;Puglia;
Italy;2021;5;15;1846339;;;16/05/2021;38016;Puglia;
Italy;2021;5;16;1872661;;;17/05/2021;38016;Puglia;
Italy;2021;5;17;1906179;;;18/05/2021;38016;Puglia;
Italy;2021;5;18;1936774;;;19/05/2021;38016;Puglia;
Italy;2021;5;19;1964902;;;20/05/2021;38016;Puglia;
Italy;2021;5;20;1996768;;;21/05/2021;38016;Puglia;
Italy;2021;5;21;2034204;;;22/05/2021;38016;Puglia;
Italy;2021;5;22;2067862;;;23/05/2021;38016;Puglia;
Italy;2021;5;23;2087026;;;24/05/2021;38016;Puglia;
Italy;2021;5;24;2122411;;;25/05/2021;38016;Puglia;
Italy;2021;5;25;2157044;;;26/05/2021;38016;Puglia;
Italy;2021;5;26;2194663;;;27/05/2021;38016;Puglia;
Italy;2021;5;27;2233562;;;28/05/2021;38016;Puglia;
Italy;2021;5;28;2275639;;;29/05/2021;38016;Puglia;
Italy;2021;5;29;2306409;;;30/05/2021;38016;Puglia;
Italy;2021;5;30;2320557;;;31/05/2021;38016;Puglia;
Italy;2021;5;31;2366156;;;1/06/2021;38016;Puglia;
Italy;2021;5;11;614113;;;12/05/2021;38020;Sardegna;
Italy;2021;5;12;626458;;;13/05/2021;38020;Sardegna;
Italy;2021;5;13;637953;;;14/05/2021;38020;Sardegna;
Italy;2021;5;14;651727;;;15/05/2021;38020;Sardegna;
Italy;2021;5;15;664809;;;16/05/2021;38020;Sardegna;
Italy;2021;5;16;673013;;;17/05/2021;38020;Sardegna;
Italy;2021;5;17;684966;;;18/05/2021;38020;Sardegna;
Italy;2021;5;18;698250;;;19/05/2021;38020;Sardegna;
Italy;2021;5;19;713381;;;20/05/2021;38020;Sardegna;
Italy;2021;5;20;728563;;;21/05/2021;38020;Sardegna;
Italy;2021;5;21;760119;;;22/05/2021;38020;Sardegna;
Italy;2021;5;22;782079;;;23/05/2021;38020;Sardegna;
Italy;2021;5;23;788799;;;24/05/2021;38020;Sardegna;
Italy;2021;5;24;799829;;;25/05/2021;38020;Sardegna;
Italy;2021;5;25;814748;;;26/05/2021;38020;Sardegna;
Italy;2021;5;26;831307;;;27/05/2021;38020;Sardegna;
Italy;2021;5;27;848183;;;28/05/2021;38020;Sardegna;
Italy;2021;5;28;866211;;;29/05/2021;38020;Sardegna;
Italy;2021;5;29;884775;;;30/05/2021;38020;Sardegna;
Italy;2021;5;30;892480;;;31/05/2021;38020;Sardegna;
Italy;2021;5;31;906770;;;1/06/2021;38020;Sardegna;
Italy;2021;5;11;1750507;;;12/05/2021;38019;Sicilia;
Italy;2021;5;12;1782998;;;13/05/2021;38019;Sicilia;
Italy;2021;5;13;1827758;;;14/05/2021;38019;Sicilia;
Italy;2021;5;14;1877723;;;15/05/2021;38019;Sicilia;
Italy;2021;5;15;1930384;;;16/05/2021;38019;Sicilia;
Italy;2021;5;16;1970051;;;17/05/2021;38019;Sicilia;
Italy;2021;5;17;2000518;;;18/05/2021;38019;Sicilia;
Italy;2021;5;18;2036311;;;19/05/2021;38019;Sicilia;
Italy;2021;5;19;2079720;;;20/05/2021;38019;Sicilia;
Italy;2021;5;20;2121887;;;21/05/2021;38019;Sicilia;
Italy;2021;5;21;2164467;;;22/05/2021;38019;Sicilia;
Italy;2021;5;22;2209820;;;23/05/2021;38019;Sicilia;
Italy;2021;5;23;2252464;;;24/05/2021;38019;Sicilia;
Italy;2021;5;24;2287568;;;25/05/2021;38019;Sicilia;
Italy;2021;5;25;2322575;;;26/05/2021;38019;Sicilia;
Italy;2021;5;26;2352110;;;27/05/2021;38019;Sicilia;
Italy;2021;5;27;2413715;;;28/05/2021;38019;Sicilia;
Italy;2021;5;28;2465148;;;29/05/2021;38019;Sicilia;
Italy;2021;5;29;2512331;;;30/05/2021;38019;Sicilia;
Italy;2021;5;30;2538791;;;31/05/2021;38019;Sicilia;
Italy;2021;5;31;2585133;;;1/06/2021;38019;Sicilia;
Italy;2021;5;11;1535107;;;12/05/2021;38009;Toscana;
Italy;2021;5;12;1567916;;;13/05/2021;38009;Toscana;
Italy;2021;5;13;1602518;;;14/05/2021;38009;Toscana;
Italy;2021;5;14;1634224;;;15/05/2021;38009;Toscana;
Italy;2021;5;15;1663109;;;16/05/2021;38009;Toscana;
Italy;2021;5;16;1680721;;;17/05/2021;38009;Toscana;
Italy;2021;5;17;1722904;;;18/05/2021;38009;Toscana;
Italy;2021;5;18;1752708;;;19/05/2021;38009;Toscana;
Italy;2021;5;19;1780776;;;20/05/2021;38009;Toscana;
Italy;2021;5;20;1809019;;;21/05/2021;38009;Toscana;
Italy;2021;5;21;1837010;;;22/05/2021;38009;Toscana;
Italy;2021;5;22;1861373;;;23/05/2021;38009;Toscana;
Italy;2021;5;23;1887903;;;24/05/2021;38009;Toscana;
Italy;2021;5;24;1922822;;;25/05/2021;38009;Toscana;
Italy;2021;5;25;1960023;;;26/05/2021;38009;Toscana;
Italy;2021;5;26;1994838;;;27/05/2021;38009;Toscana;
Italy;2021;5;27;2012120;;;28/05/2021;38009;Toscana;
Italy;2021;5;28;2053446;;;29/05/2021;38009;Toscana;
Italy;2021;5;29;2085238;;;30/05/2021;38009;Toscana;
Italy;2021;5;30;2102465;;;31/05/2021;38009;Toscana;
Italy;2021;5;31;2144764;;;1/06/2021;38009;Toscana;
Italy;2021;5;11;378364;;;12/05/2021;38010;Umbria;
Italy;2021;5;12;382901;;;13/05/2021;38010;Umbria;
Italy;2021;5;13;388829;;;14/05/2021;38010;Umbria;
Italy;2021;5;14;395917;;;15/05/2021;38010;Umbria;
Italy;2021;5;15;401102;;;16/05/2021;38010;Umbria;
Italy;2021;5;16;406612;;;17/05/2021;38010;Umbria;
Italy;2021;5;17;412952;;;18/05/2021;38010;Umbria;
Italy;2021;5;18;420751;;;19/05/2021;38010;Umbria;
Italy;2021;5;19;430069;;;20/05/2021;38010;Umbria;
Italy;2021;5;20;439954;;;21/05/2021;38010;Umbria;
Italy;2021;5;21;448980;;;22/05/2021;38010;Umbria;
Italy;2021;5;22;455938;;;23/05/2021;38010;Umbria;
Italy;2021;5;23;461093;;;24/05/2021;38010;Umbria;
Italy;2021;5;24;470178;;;25/05/2021;38010;Umbria;
Italy;2021;5;25;479144;;;26/05/2021;38010;Umbria;
Italy;2021;5;26;488851;;;27/05/2021;38010;Umbria;
Italy;2021;5;27;498769;;;28/05/2021;38010;Umbria;
Italy;2021;5;28;508272;;;29/05/2021;38010;Umbria;
Italy;2021;5;29;516166;;;30/05/2021;38010;Umbria;
Italy;2021;5;30;521023;;;31/05/2021;38010;Umbria;
Italy;2021;5;31;528048;;;1/06/2021;38010;Umbria;
Italy;2021;5;11;54488;;;12/05/2021;38002;Valle d'Aosta;
Italy;2021;5;12;55662;;;13/05/2021;38002;Valle d'Aosta;
Italy;2021;5;13;56808;;;14/05/2021;38002;Valle d'Aosta;
Italy;2021;5;14;57865;;;15/05/2021;38002;Valle d'Aosta;
Italy;2021;5;15;58886;;;16/05/2021;38002;Valle d'Aosta;
Italy;2021;5;16;59589;;;17/05/2021;38002;Valle d'Aosta;
Italy;2021;5;17;60368;;;18/05/2021;38002;Valle d'Aosta;
Italy;2021;5;18;61336;;;19/05/2021;38002;Valle d'Aosta;
Italy;2021;5;19;62297;;;20/05/2021;38002;Valle d'Aosta;
Italy;2021;5;20;63230;;;21/05/2021;38002;Valle d'Aosta;
Italy;2021;5;21;63966;;;22/05/2021;38002;Valle d'Aosta;
Italy;2021;5;22;64921;;;23/05/2021;38002;Valle d'Aosta;
Italy;2021;5;23;65832;;;24/05/2021;38002;Valle d'Aosta;
Italy;2021;5;24;66979;;;25/05/2021;38002;Valle d'Aosta;
Italy;2021;5;25;68162;;;26/05/2021;38002;Valle d'Aosta;
Italy;2021;5;26;69366;;;27/05/2021;38002;Valle d'Aosta;
Italy;2021;5;27;70456;;;28/05/2021;38002;Valle d'Aosta;
Italy;2021;5;28;71457;;;29/05/2021;38002;Valle d'Aosta;
Italy;2021;5;29;72373;;;30/05/2021;38002;Valle d'Aosta;
Italy;2021;5;30;73100;;;31/05/2021;38002;Valle d'Aosta;
Italy;2021;5;31;74319;;;1/06/2021;38002;Valle d'Aosta;
Italy;2021;5;11;2119691;;;12/05/2021;38005;Veneto;
Italy;2021;5;12;2154786;;;13/05/2021;38005;Veneto;
Italy;2021;5;13;2199902;;;14/05/2021;38005;Veneto;
Italy;2021;5;14;2245804;;;15/05/2021;38005;Veneto;
Italy;2021;5;15;2282267;;;16/05/2021;38005;Veneto;
Italy;2021;5;16;2310865;;;17/05/2021;38005;Veneto;
Italy;2021;5;17;2338097;;;18/05/2021;38005;Veneto;
Italy;2021;5;18;2364668;;;19/05/2021;38005;Veneto;
Italy;2021;5;19;2395237;;;20/05/2021;38005;Veneto;
Italy;2021;5;20;2435072;;;21/05/2021;38005;Veneto;
Italy;2021;5;21;2483817;;;22/05/2021;38005;Veneto;
Italy;2021;5;22;2516631;;;23/05/2021;38005;Veneto;
Italy;2021;5;23;2552176;;;24/05/2021;38005;Veneto;
Italy;2021;5;24;2589422;;;25/05/2021;38005;Veneto;
Italy;2021;5;25;2616005;;;26/05/2021;38005;Veneto;
Italy;2021;5;26;2643585;;;27/05/2021;38005;Veneto;
Italy;2021;5;27;2692113;;;28/05/2021;38005;Veneto;
Italy;2021;5;28;2736986;;;29/05/2021;38005;Veneto;
Italy;2021;5;29;2769424;;;30/05/2021;38005;Veneto;
Italy;2021;5;30;2786783;;;31/05/2021;38005;Veneto;
Italy;2021;5;31;2824240;;;1/06/2021;38005;Veneto;
Jamaica;2021;3;9;0;0;0;9/03/2021;388;;
Jamaica;2021;3;10;0;0;0;10/03/2021;388;;
Jamaica;2021;3;11;0;0;0;11/03/2021;388;;
Jamaica;2021;3;12;0;0;0;12/03/2021;388;;
Jamaica;2021;3;13;0;0;0;13/03/2021;388;;
Jamaica;2021;3;14;12099;12099;0;14/03/2021;388;;
Jamaica;2021;3;15;12099;12099;0;15/03/2021;388;;
Jamaica;2021;3;16;16096;16096;0;16/03/2021;388;;
Jamaica;2021;3;17;16096;16096;0;17/03/2021;388;;
Jamaica;2021;3;18;16096;16096;0;18/03/2021;388;;
Jamaica;2021;3;19;16096;16096;0;19/03/2021;388;;
Jamaica;2021;3;20;16096;16096;0;20/03/2021;388;;
Jamaica;2021;3;21;16096;16096;0;21/03/2021;388;;
Jamaica;2021;3;22;16096;16096;0;22/03/2021;388;;
Jamaica;2021;3;23;16096;16096;0;23/03/2021;388;;
Jamaica;2021;3;24;16096;16096;0;24/03/2021;388;;
Jamaica;2021;3;25;33000;33000;0;25/03/2021;388;;
Jamaica;2021;3;26;33000;33000;0;26/03/2021;388;;
Jamaica;2021;3;27;33000;33000;0;27/03/2021;388;;
Jamaica;2021;3;28;33000;33000;0;28/03/2021;388;;
Jamaica;2021;3;29;33000;33000;0;29/03/2021;388;;
Jamaica;2021;3;30;33000;33000;0;30/03/2021;388;;
Jamaica;2021;3;31;33000;33000;0;31/03/2021;388;;
Jamaica;2021;4;1;41901;41901;0;1/04/2021;388;;
Jamaica;2021;4;2;41901;41901;0;2/04/2021;388;;
Jamaica;2021;4;3;41901;41901;0;3/04/2021;388;;
Jamaica;2021;4;4;41901;41901;0;4/04/2021;388;;
Jamaica;2021;4;5;41901;41901;0;5/04/2021;388;;
Jamaica;2021;4;6;43944;43944;0;6/04/2021;388;;
Jamaica;2021;4;7;47728;47728;0;7/04/2021;388;;
Jamaica;2021;4;8;47728;47728;0;8/04/2021;388;;
Jamaica;2021;4;9;47728;47728;0;9/04/2021;388;;
Jamaica;2021;4;10;47728;47728;0;10/04/2021;388;;
Jamaica;2021;4;11;47728;47728;0;11/04/2021;388;;
Jamaica;2021;4;12;47728;47728;0;12/04/2021;388;;
Jamaica;2021;4;13;135473;135473;0;13/04/2021;388;;
Jamaica;2021;5;11;135473;135473;0;12/05/2021;388;;
Jamaica;2021;5;12;135473;135473;0;13/05/2021;388;;
Jamaica;2021;5;13;135473;135473;0;14/05/2021;388;;
Jamaica;2021;5;14;135473;135473;0;15/05/2021;388;;
Jamaica;2021;5;15;135473;135473;0;16/05/2021;388;;
Jamaica;2021;5;16;135473;135473;0;17/05/2021;388;;
Jamaica;2021;5;17;135473;135473;0;18/05/2021;388;;
Jamaica;2021;5;18;135473;135473;0;19/05/2021;388;;
Jamaica;2021;5;19;135473;135473;0;20/05/2021;388;;
Jamaica;2021;5;20;135473;135473;0;21/05/2021;388;;
Jamaica;2021;5;21;135473;135473;0;22/05/2021;388;;
Jamaica;2021;5;22;153146;146147;6999;23/05/2021;388;;
Jamaica;2021;5;23;153146;146147;6999;24/05/2021;388;;
Jamaica;2021;5;24;164703;150273;14430;25/05/2021;388;;
Jamaica;2021;5;25;164703;150273;14430;26/05/2021;388;;
Jamaica;2021;5;26;164703;150273;14430;27/05/2021;388;;
Jamaica;2021;5;27;164703;150273;14430;28/05/2021;388;;
Jamaica;2021;5;28;164703;150273;14430;29/05/2021;388;;
Jamaica;2021;5;29;164703;150273;14430;30/05/2021;388;;
Jamaica;2021;5;30;164703;150273;14430;31/05/2021;388;;
Jamaica;2021;5;31;177883;155683;22200;1/06/2021;388;;
Japan;2021;2;17;125;125;0;17/02/2021;392;;
Japan;2021;2;18;611;611;0;18/02/2021;392;;
Japan;2021;2;19;5039;5039;0;19/02/2021;392;;
Japan;2021;2;20;5039;5039;0;20/02/2021;392;;
Japan;2021;2;21;5039;5039;0;21/02/2021;392;;
Japan;2021;2;22;11934;11934;0;22/02/2021;392;;
Japan;2021;2;23;11934;11934;0;23/02/2021;392;;
Japan;2021;2;24;17888;17888;0;24/02/2021;392;;
Japan;2021;2;25;21896;21896;0;25/02/2021;392;;
Japan;2021;2;26;28530;28530;0;26/02/2021;392;;
Japan;2021;2;27;28530;28530;0;27/02/2021;392;;
Japan;2021;2;28;28530;28530;0;28/02/2021;392;;
Japan;2021;3;1;31785;31785;0;1/03/2021;392;;
Japan;2021;3;2;34772;34772;0;2/03/2021;392;;
Japan;2021;3;3;37303;37303;0;3/03/2021;392;;
Japan;2021;3;4;39174;39174;0;4/03/2021;392;;
Japan;2021;3;5;46469;46469;0;5/03/2021;392;;
Japan;2021;3;6;46469;46469;0;6/03/2021;392;;
Japan;2021;3;7;46469;46469;0;7/03/2021;392;;
Japan;2021;3;8;70796;70796;0;8/03/2021;392;;
Japan;2021;3;9;107558;107558;0;9/03/2021;392;;
Japan;2021;3;10;148950;148915;35;10/03/2021;392;;
Japan;2021;3;11;181184;180741;443;11/03/2021;392;;
Japan;2021;3;12;230542;227194;3348;12/03/2021;392;;
Japan;2021;3;13;230542;227194;3348;13/03/2021;392;;
